key,name,subject_type,title,edition_count,subject,authors
/subjects/picture_books,picture books,subject,Earl's Too Cool for Me,1,"Picture books,Children's fiction,Stories in rhyme,Gorilla, fiction","Leah Komaiko, Laura Cornell"
/subjects/picture_books,picture books,subject,"Dots, spots, speckles, and stripes",1,"Form perception,Shape,Juvenile literature,Form perception, juvenile literature,Size and shape,Picture books for children,Picture books,Accessible book,Protected DAISY",Tana Hoban
/subjects/picture_books,picture books,subject,Fast Sooner Hound,1,"Picture books for children,Picture books","Arna Wendell Bontemps, Jack Conroy"
/subjects/picture_books,picture books,subject,Farewell to Shady Glade,1,"Children's fiction,Animals, fiction,Picture books",Bill Peet
/subjects/picture_books,picture books,subject,Omnibeasts,1,"American poetry,Animals,Children's poetry, American,Juvenile poetry,Poetry,Children's poetry,Animals, poetry,Picture books,Accessible book,Protected DAISY",Douglas Florian
/subjects/picture_books,picture books,subject,Fall,1,"Autumn,Juvenile literature,Juvenile works,Picture books for children,Picture books,Autumn, juvenile literature,Accessible book,Protected DAISY",Núria Roca
/subjects/picture_books,picture books,subject,I'm going to Grandma's,1,"Fiction,Juvenile fiction,Sleepovers,Grandparents,Homesickness,Quilts,Homesickness in fiction,Grandparents in fiction,Sleepovers in fiction,Stories in rhyme,Quilts in fiction,Picture books,Intergenerational relations,Dogs,Dreams,Children's fiction,Grandparents, fiction,Sleepovers, fiction,Accessible book,Protected DAISY",Mary Ann Hoberman
/subjects/picture_books,picture books,subject,Jasper and the Magpie,1,"Children's fiction,Stories in rhyme,Picture books",Dan Mayfield
/subjects/picture_books,picture books,subject,My Little Star,1,"Children's fiction,Picture books","Mark Sperring, Nicola O'Byrne"
/subjects/picture_books,picture books,subject,Amazing Story Of Mobile Phone Technology Max Axiom Stem Adventures,1,"Telephone,Telephone, juvenile literature,Picture books",Tammy Enz
/subjects/picture_books,picture books,subject,Roo the Roaring Dinosaur,1,"Dinosaurs,Juvenile fiction,Sharing,Mammoths,Kindness,Children's fiction,Picture books,Accessible book,Protected DAISY",David Bedford
/subjects/picture_books,picture books,subject,Why I love winter,1,"Board books,Winter,Pictorial works,Juvenile literature,Winter, juvenile literature,Toy and movable books,Picture books,Accessible book,Protected DAISY",Daniel Howarth
/subjects/picture_books,picture books,subject,Where's Tim's Ted? It's Time for Bed!,1,"Children's fiction,Picture books,Stories in rhyme","Ian Whybrow, Russell Ayto"
/subjects/picture_books,picture books,subject,"Tim, Ted and the Pirates",1,"Children's fiction,Pirates, fiction,Picture books","Ian Whybrow, Russell Ayto"
/subjects/picture_books,picture books,subject,Why I Love Alberta,1,"Alberta,Canada, juvenile literature,Toy and movable books,Picture books",Daniel Howarth
/subjects/picture_books,picture books,subject,Matching and Sorting,1,"Geometry,Geometry, juvenile literature,Toy and movable books,Picture books",Dorling Kindersley Publishing Staff
/subjects/picture_books,picture books,subject,Monster trouble,1,"Stories in rhyme,Picture books,Kissing,Bedtime,Monsters,Fiction,Children's fiction,Monsters, fiction,Bedtime, fiction",Lane Fredrickson
/subjects/picture_books,picture books,subject,Museum,1,"Games,Student activities,Creative activities and seat work,Museums, juvenile literature,Museums,Coloring books,Children's fiction,Picture books,Museums, fiction,New york (n.y.), fiction,Readers",K C Kelley
/subjects/picture_books,picture books,subject,Outdoor Opposites,1,"Children's fiction,Polarity, fiction,Stories in rhyme,Picture books","Brenda Williams, Rachel Oldfield, Flannery Brothers (Musical group) Staff"
/subjects/picture_books,picture books,subject,Nugget on Top of the World,1,"Children's fiction,Picture books",Hans De Beer
/subjects/picture_books,picture books,subject,Hot and cold,1,"Heat,Pictorial works,Juvenile literature,Cold,Polarity,English language, synonyms and antonyms,English language, synonyms and antonyms, juvenile literature,Picture books,Polarity, juvenile literature,Cold, juvenile literature,Accessible book,Protected DAISY",Siân Smith
/subjects/picture_books,picture books,subject,Ruck in the Muck,1,"Children's fiction,Rugby football, fiction,Stories in rhyme,Picture books",Ceri Wyn Jones
/subjects/picture_books,picture books,subject,Búntus Foclóra,1,"Language and languages,Language and languages, juvenile literature,Picture books",Stephen Cartwright
/subjects/picture_books,picture books,subject,"Nothingatall, nothingatall, nothingatall",1,Picture books,Robert Paul Smith
/subjects/picture_books,picture books,subject,Welcome,1,"Infants,Parent and child,Juvenile fiction,picture books,board books,juvenile literature,new baby,babies,Accessible book,Protected DAISY",Mo Willems
/subjects/picture_books,picture books,subject,What's in the soil?,1,"Plant-soil relationships,Soil animals,Juvenile literature,Soil ecology,Pictorial works,Soils,Soils, juvenile literature,Picture books,Accessible book,Protected DAISY",Martha E. H. Rustad
/subjects/picture_books,picture books,subject,Big Machines Drive!,1,"Tractors,Juvenile literature,Trucks,Trucks, juvenile literature,Picture books,Accessible book,Protected DAISY",Catherine Veitch
/subjects/picture_books,picture books,subject,My First Hockey Book,1,"Hockey,Hockey, juvenile literature,Picture books,Toy and movable books",Inc Sterling Publishing Co.
/subjects/picture_books,picture books,subject,Night and day,1,"Polarity,Juvenile literature,Day,Pictorial works,English language, synonyms and antonyms,English language, synonyms and antonyms, juvenile literature,Polarity, juvenile literature,Night,Picture books,Accessible book,Protected DAISY",Siân Smith
/subjects/picture_books,picture books,subject,Clown Fish,1,"Fishes,Fishes, juvenile literature,Picture books","Gail Saunders-Smith, Mari Schuh"
/subjects/picture_books,picture books,subject,Good Night Boats,1,"Ships,Ships, juvenile literature,Picture books,Boats and boating,Boats and boating, juvenile literature,Sailing,Sailing, juvenile literature,Toy and movable books","Adam Gamble, Mark Jasper, Joe Veno"
/subjects/picture_books,picture books,subject,Good Night Fish,1,"Children's fiction,Fishes, fiction,Picture books,Toy and movable books","Adam Gamble, Mark Jasper"
/subjects/picture_books,picture books,subject,Goodnight Tiger,1,"Children's fiction,Picture books",Timothy Knapman
/subjects/picture_books,picture books,subject,Cora Lynn,1,"Juvenile literature,Butterflies,Metamorphosis,Pictorial works,Butterflies, juvenile literature,Picture books",Jessica Caceres-Davis
/subjects/picture_books,picture books,subject,Sunshine Brightens Springtime,1,"Spring,Spring, juvenile literature,Picture books",Charles Ghigna
/subjects/picture_books,picture books,subject,Linking picture book biographies to national content standards,1,"Arts,Bibliography,Picture books,Science,LANGUAGE ARTS & DISCIPLINES / Library & Information Science / Collection Development,Social sciences,Educational aspects,Standards,LANGUAGE ARTS & DISCIPLINES / Library & Information Science / Cataloging & Classification,Study and teaching,Picture books for children,Juvenile literature,LANGUAGE ARTS & DISCIPLINES / Library & Information Science / General,Biography,Language arts,Biography, bibliography,Science, study and teaching,Social sciences, study and teaching,Arts, study and teaching",Liz Deskins
/subjects/picture_books,picture books,subject,Raindrops Fall All Around,1,"Children's fiction,Rain and rainfall, fiction,Picture books,Stories in rhyme",Charles Ghigna
/subjects/picture_books,picture books,subject,Hail to Spring!,1,"Children's fiction,Stories in rhyme,Picture books",Charles Ghigna
/subjects/picture_books,picture books,subject,DAVID MCCHEEVERS 29 DOGS PA,1,"Readers,Dogs, fiction,Picture books",Margaret Holt Parish
/subjects/picture_books,picture books,subject,DAY SUN DANCED              LB,1,"Children's fiction,Picture books,Animals, fiction",Hurd
/subjects/picture_books,picture books,subject,A day of surprises,1,"Surprise,Play,Juvenile fiction,Picture books,Children's fiction,Family life, fiction,Accessible book,Protected DAISY",Sylvia Root Tester
/subjects/picture_books,picture books,subject,In the space of the sky,1,"Fiction,Space perception,Children's fiction,Picture books,Toy and movable books,Accessible book,Protected DAISY","Lewis, Richard"
/subjects/picture_books,picture books,subject,My cassette player,1,"Children's songs,Texts,Songs,Toy and movable books,Picture books",Harriet Ziefert
/subjects/picture_books,picture books,subject,My First Book,1,"Picture books,Children's fiction",Jane Belk Moncure
/subjects/picture_books,picture books,subject,My very first book of touch,1,"Toy and movable books,Textures,Touch,Specimens,Juvenile literature,Pictorial works,Picture books,Picture books for children",Eric Carle
/subjects/picture_books,picture books,subject,My very first book of growth,1,"Growth,Toy and movable books,Juvenile literature,Specimens,Pictorial works,Picture books,Picture books for children",Eric Carle
/subjects/picture_books,picture books,subject,"Two shoes, new shoes",1,"Stories in rhyme,Clothing and dress,Fiction,Picture books,Picture books for children",Shirley Hughes
/subjects/picture_books,picture books,subject,Yankee Doodle,1,"Picture books for children,Picture books",Public Domain
/subjects/picture_books,picture books,subject,The Cheerios Christmas play book,1,"Toy and movable books,Fiction,Specimens,Christmas,Christmas plays,Picture books for children,Picture books,Accessible book,Protected DAISY",Lee Wade
/subjects/picture_books,picture books,subject,Rabbit's Bedtime Spanish/English Edition,1,"Picture books for children,Picture books,Accessible book,Protected DAISY",Nancy Elizabeth Wallace
/subjects/picture_books,picture books,subject,The little book of not so,1,"Comparison,Vocabulary,English language,Adjective,Juvenile literature,English language, grammar,English language, juvenile literature,Picture books,Measurement,Size and shape,Accessible book,Protected DAISY",Charise Mericle Harper
/subjects/picture_books,picture books,subject,Dog,1,"Picture books,Dogs, fiction,Children's fiction",John Burningham
/subjects/picture_books,picture books,subject,Dikou and the baby star,1,"Fiction,Stars,Juvenile fiction,Picture books for children,Picture books,Children's fiction,Stars, fiction,Accessible book,Protected DAISY",Elzbieta.
/subjects/picture_books,picture books,subject,Eric Carle Spinner Signage,1,"Picture books,Life skills",HarperCollins Publishers Ltd. Staff
/subjects/picture_books,picture books,subject,Alfie's 1 2 3,1,"Fiction,Counting,Juvenile fiction,Counting books,Children's fiction,Picture books,Accessible book,Protected DAISY",Shirley Hughes
/subjects/picture_books,picture books,subject,Boo hoo boo-boo,1,"Accidents,Fiction,First Aid,Stories in rhyme,First aid,Children's fiction,Picture books,Hygiene, fiction,Accessible book,Protected DAISY",Marilyn Singer
/subjects/picture_books,picture books,subject,Cumberland Road,1,"Lost and found possessions,Picture puzzles,Fiction,Juvenile fiction,Picture books,Picture books for children,Accessible book,Protected DAISY",Barry Smith
/subjects/picture_books,picture books,subject,Curious George goes to school,1,"Picture books,Curious george (fictitious character), fiction,Monkeys, fiction,Children's fiction",Margret Rey
/subjects/picture_books,picture books,subject,On Our Way to the Zoo,1,"Picture books for children,Picture books,Zoo animals","Harriet Ziefert, Simms Taback"
/subjects/picture_books,picture books,subject,What Happened to Patricks Dinosaurs Book  Cassette With Cassette,1,"Picture books,Children's fiction,Dinosaurs, fiction",Donald Carrick
/subjects/picture_books,picture books,subject,What is it?,1,"Picture books,Picture books for children,Accessible book,Protected DAISY",Tana Hoban
/subjects/picture_books,picture books,subject,Perritos,1,"Perros,Juvenile fiction,Fiction,Spanish language materials,Ficción juvenil,Contar (Enumerar),Counting,Dogs,Picture books for children,Picture books",Sandra Boynton
/subjects/picture_books,picture books,subject,Broderick,1,"Mice,Fiction,Surfing,Children's fiction,Mice, fiction,Picture books,Accessible book,Protected DAISY",Edward Ormondroyd
/subjects/picture_books,picture books,subject,Hungry Leprechaun,1,"Children's fiction,Fairy tales,Picture books",Mary Calhoun
/subjects/picture_books,picture books,subject,Sophia & Benjamin Watch a Train Go By,1,"Railroad trains,Fiction,Counting,Children's fiction,Railroads, fiction,Toy and movable books,Picture books",Ed Brodsky
/subjects/picture_books,picture books,subject,Have You Seen the Crocodile?,1,"Picture books,Children's fiction,Crocodiles, fiction,Readers",Colin West
/subjects/picture_books,picture books,subject,It's Mine,1,"Children's fiction,Picture books",Crosby N. Bonsall
/subjects/picture_books,picture books,subject,The Pop-Up Goldilocks and the Three Bears,1,"Toy and movable books,Picture books",Harold B. Lentz
/subjects/picture_books,picture books,subject,The Mother Goose Sticker Book,1,"Toy and movable books,Picture books for children,Picture books",Robin Page
/subjects/picture_books,picture books,subject,Brand-new baby blues,1,"Fiction,Stories in rhyme,Brothers and sisters,Babies,Picture books,Infants,Juvenile fiction,Children's fiction,Infants, fiction,Brothers and sisters, fiction,Accessible book,Protected DAISY",Kathi Appelt
